TIMESERIES_ID,SENSOR_SLOT_ID,SITE_ID,S3_BUCKET,S3_DATASET,COLUMN_NAME,TIME_COLUMN_NAME,MEASURE_ID,PROCESS_LEVEL
COSMOS-RDMER-TA_MAX_1DAY_PROCESSED,AWS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TA_MAX,time,TEMP_AIR-MAX_PREC-DEGC-PT30M-P1D,PROCESSED
COSMOS-RDMER-TA_MIN_1DAY_PROCESSED,AWS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TA_MIN,time,TEMP_AIR-MIN_PREC-DEGC-PT30M-P1D,PROCESSED
COSMOS-RDMER-TDT1_TSOIL_1DAY_PROCESSED,TDT1,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT1_TSOIL,time,TEMP_SOIL_10_TDT-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-RDMER-TDT2_TSOIL_1DAY_PROCESSED,TDT2,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT2_TSOIL,time,TEMP_SOIL_10_TDT-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-RDMER-TDT1_VWC_1DAY_PROCESSED,TDT1,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT1_VWC,time,VWC_SOIL_10_TDT-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-RDMER-TDT2_VWC_1DAY_PROCESSED,TDT2,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT2_VWC,time,VWC_SOIL_10_TDT-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-RDMER-CTS_EST_CRNS_1HOUR_PROCESSED,CRNS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,CTS_EST_CRNS,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-RDMER-SWE_CRNS_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,SWE_CRNS,time,SWE-MEAN_PREC-MM-PT1H-PT1H,PROCESSED
COSMOS-RDMER-SIGMA_SWE_CRNS_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,SIGMA_SWE_CRNS,time,UNCERTAINTY-MEAN_PREC-MM-PT1H-PT1H,PROCESSED
COSMOS-RDMER-EFF_DEPTH_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,EFF_DEPTH,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-RDMER-PA_1HOUR_PROCESSED,AWS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,PA,time,PA-MEAN_PREC-HPA-PT1H-PT1H,PROCESSED
COSMOS-RDMER-Q_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,Q,time,Q-MEAN_PREC-GM-3-PT1H-PT1H,PROCESSED
COSMOS-RDMER-CTS_MOD_1HOUR_PROCESSED,CRNS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,CTS_MOD,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-RDMER-COSMOSFACTOR_PA_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOSFACTOR_PA,time,FACTOR_PA-INST-UNITLESS-PT1H-PT1H,PROCESSED
COSMOS-RDMER-COSMOSFACTOR_INTEN_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOSFACTOR_INTEN,time,FACTOR_INTEN-INST-UNITLESS-PT1H-PT1H,PROCESSED
COSMOS-RDMER-COSMOSFACTOR_Q_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOSFACTOR_Q,time,FACTOR_Q-INST-UNITLESS-PT1H-PT1H,PROCESSED
COSMOS-RDMER-CTS_MOD_CORR_1HOUR_PROCESSED,CRNS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,CTS_MOD_CORR,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-RDMER-COSMOS_VWC_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOS_VWC,time,VWC_CRNS-MEAN_PREC-PCT-PT1H-PT1H,PROCESSED
COSMOS-RDMER-D86_1M_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_1M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-RDMER-D86_5M_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_5M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-RDMER-D86_25M_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_25M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-RDMER-D86_75M_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_75M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-RDMER-D86_150M_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_150M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-RDMER-D86_200M_1HOUR_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_200M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-RDMER-IMAGE_BCC_LAND1_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,BCC_LAND1,time,IMAGE_COLOUR_PROPORTION_BLUE_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_BCC_LAND2_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,BCC_LAND2,time,IMAGE_COLOUR_PROPORTION_BLUE_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_BLUE_LAND1_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,BLUE_LAND1,time,IMAGE_COLOUR_AMOUNT_BLUE_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_BLUE_LAND2_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,BLUE_LAND2,time,IMAGE_COLOUR_AMOUNT_BLUE_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_GCC_LAND1_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,GCC_LAND1,time,IMAGE_COLOUR_PROPORTION_GREEN_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_GCC_LAND2_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,GCC_LAND2,time,IMAGE_COLOUR_PROPORTION_GREEN_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_GREEN_LAND1_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,GREEN_LAND1,time,IMAGE_COLOUR_AMOUNT_GREEN_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_GREEN_LAND2_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,GREEN_LAND2,time,IMAGE_COLOUR_AMOUNT_GREEN_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_RCC_LAND1_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,RCC_LAND1,time,IMAGE_COLOUR_PROPORTION_RED_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_RCC_LAND2_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,RCC_LAND2,time,IMAGE_COLOUR_PROPORTION_RED_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_RED_LAND1_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,RED_LAND1,time,IMAGE_COLOUR_AMOUNT_RED_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_RED_LAND2_1MIN_RAW,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,RED_LAND2,time,IMAGE_COLOUR_AMOUNT_RED_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-RDMER-IMAGE_BCC_LAND1_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,BCC_LAND1,time,IMAGE_COLOUR_PROPORTION_BLUE_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-RDMER-IMAGE_BCC_LAND2_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,BCC_LAND2,time,IMAGE_COLOUR_PROPORTION_BLUE_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-RDMER-IMAGE_BLUE_LAND1_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,BLUE_LAND1,time,IMAGE_COLOUR_AMOUNT_BLUE_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-RDMER-IMAGE_BLUE_LAND2_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,BLUE_LAND2,time,IMAGE_COLOUR_AMOUNT_BLUE_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-RDMER-IMAGE_GCC_LAND1_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,GCC_LAND1,time,IMAGE_COLOUR_PROPORTION_GREEN_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-RDMER-IMAGE_GCC_LAND2_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,GCC_LAND2,time,IMAGE_COLOUR_PROPORTION_GREEN_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-RDMER-IMAGE_GREEN_LAND1_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,GREEN_LAND1,time,IMAGE_COLOUR_AMOUNT_GREEN_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-RDMER-IMAGE_GREEN_LAND2_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,GREEN_LAND2,time,IMAGE_COLOUR_AMOUNT_GREEN_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-RDMER-IMAGE_RCC_LAND1_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,RCC_LAND1,time,IMAGE_COLOUR_PROPORTION_RED_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-RDMER-IMAGE_RCC_LAND2_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,RCC_LAND2,time,IMAGE_COLOUR_PROPORTION_RED_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-RDMER-IMAGE_RED_LAND1_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,RED_LAND1,time,IMAGE_COLOUR_AMOUNT_RED_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-RDMER-IMAGE_RED_LAND2_1DAY_PROCESSED,PHENOCAM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,RED_LAND2,time,IMAGE_COLOUR_AMOUNT_RED_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-REDHL-P_INTENSITY_RT_1MIN_RAW,PLUVIO,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_INTENSITY_RT,time,PRECIP_INTEN_PLUVIO-MEAN_PREC-MM_M-1-PT1M-PT1M,RAW
COSMOS-REDHL-P_ACCUMULATED_RT_NRT_1MIN_RAW,PLUVIO,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_ACCUMULATED_RT_NRT,time,PRECIP_PLUVIO-TOTAL_PREC-MM-PT1M-PT1M,RAW
COSMOS-REDHL-PRECIP_1MIN_RAW,PLUVIO,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_ACCUMULATED_NRT,time,PRECIP_PLUVIO-TOTAL_PREC-MM-PT1M-PT1M,RAW
COSMOS-REDHL-P_ACCUMULATEDAL_NRT_1MIN_RAW,PLUVIO,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_ACCUMULATEDAL_NRT,time,PRECIP_PLUVIO-TOTAL_PREC-MM-PT1M-PT1M,RAW
COSMOS-REDHL-BUCKET_LEVEL_1MIN_RAW,PLUVIO,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_BUCKET_LEVEL_RT,time,BUCKET_LEVEL_RT-INST-MM-PT1M-PT1M,RAW
COSMOS-REDHL-P_BUCKET_NRT_1MIN_RAW,PLUVIO,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_BUCKET_NRT,time,BUCKET_LEVEL_NRT-INST-MM-PT1M-PT1M,RAW
COSMOS-REDHL-P_LOADCELL_TEMP_1MIN_RAW,PLUVIO,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_LOADCELL_TEMP,time,TEMP_LOADCELL-INST-MM-PT1M-PT1M,RAW
COSMOS-REDHL-P_HEATING_STATUS_1MIN_RAW,PLUVIO,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_HEATING_STATUS,time,STATUS_P_HEATING-INST-MM-PT1M-PT1M,RAW
COSMOS-REDHL-P_STATUS_1MIN_RAW,PLUVIO,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_STATUS,time,STATUS_PLUVIO-INST-MM-PT1M-PT1M,RAW
COSMOS-REDHL-RAINE_INT_1M_1MIN_RAW,RAINE,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_RAINE_1MIN,RAINE_INT_1M,time,PRECIP_INTEN_RAINE-MEAN_PREC-MM_M-1-PT1M-PT1M,RAW
COSMOS-REDHL-RAINE_INT_1M_HR_1MIN_RAW,RAINE,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_RAINE_1MIN,RAINE_INT_1M_HR,time,PRECIP_INTEN_RAINE-MEAN_PREC-MM_HR-1-PT1M-PT1M,RAW
COSMOS-REDHL-RAINE_INT_LR_1MIN_RAW,RAINE,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_RAINE_1MIN,RAINE_INT_LR,time,PRECIP_INTEN_RAINE_LR-MEAN_PREC-MM_M-1-PT1M-PT1M,RAW
COSMOS-REDHL-RAINE_INT_LR_HR_1MIN_RAW,RAINE,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_RAINE_1MIN,RAINE_INT_LR_HR,time,PRECIP_INTEN_RAINE_LR-MEAN_PREC-MM_HR-1-PT1M-PT1M,RAW
COSMOS-REDHL-PRECIP_RAINE_1MIN_RAW,RAINE,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_RAINE_1MIN,RAINE_PRECIP_LR,time,PRECIP_RAINE-TOTAL_PREC-MM-PT1M-PT1M,RAW
COSMOS-REDHL-RAINE_PRECIP_TOT_1MIN_RAW,RAINE,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_RAINE_1MIN,RAINE_PRECIP_TOT,time,PRECIP_RAINE_ACC-TOTAL_PREC-MM-PT1M-PT1M,RAW
COSMOS-REDHL-PRECIP_30MIN_RAW,PLUVIO,REDHL,,,PRECIP,time,PRECIP_PLUVIO-TOTAL_PREC-MM-PT30M-PT30M,RAW
COSMOS-REDHL-PRECIP_RAINE_30MIN_RAW,RAINE,REDHL,,,PRECIP_RAINE,time,PRECIP_RAINE-TOTAL_PREC-MM-PT30M-PT30M,RAW
COSMOS-REDHL-SWIN_MULT_30MIN_RAW,,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,SWIN_MULT,time,SWIN_MULT-INST-UNITLESS-PT30M-PT30M,RAW
COSMOS-REDHL-SWOUT_MULT_30MIN_RAW,,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,SWOUT_MULT,time,SWOUT_MULT-INST-UNITLESS-PT30M-PT30M,RAW
COSMOS-REDHL-LWIN_MULT_30MIN_RAW,,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,LWIN_MULT,time,LWIN_MULT-INST-UNITLESS-PT30M-PT30M,RAW
COSMOS-REDHL-LWOUT_MULT_30MIN_RAW,,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,LWOUT_MULT,time,LWOUT_MULT-INST-UNITLESS-PT30M-PT30M,RAW
COSMOS-REDHL-TBR_TIP_30MIN_RAW,,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TBR_TIP,time,TBR_TIP-INST-MM-PT30M-PT30M,RAW
COSMOS-REDHL-CTS_MOD_PERIOD_30MIN_RAW,CRNS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,CTS_MOD_PERIOD,time,MEASURE_PERIOD-TOTAL_PREC-SEC-PT30M-PT30M,RAW
COSMOS-REDHL-WM_NAN_COUNT_30MIN_RAW,AWS_ANEM,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,WM_NAN_COUNT,time,COUNT-TOTAL_PREC-UNITLESS-PT30M-PT30M,RAW
COSMOS-REDHL-RH_INTERNAL_30MIN_RAW,AWS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,RH_INTERNAL,time,RH-MEAN_PREC-PCT-PT30M-PT30M,RAW
COSMOS-REDHL-COV_TS_UZ_30MIN_RAW,AWS_ANEM,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,COV_TS_UZ,time,WS-INST-MS-1-PT30M-PT30M,RAW
COSMOS-REDHL-RHO_A_MEAN_30MIN_RAW,AWS_ANEM,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,RHO_A_MEAN,time,AIR_DENSITY-INST-KGM-3-PT30M-PT30M,RAW
COSMOS-REDHL-E_SAT_MEAN_30MIN_RAW,AWS_ANEM,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,E_SAT_MEAN,time,VAPOUR_P-INST-KPA-PT30M-PT30M,RAW
COSMOS-REDHL-METPAK_SAMPLES_30MIN_RAW,AWS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,METPAK_SAMPLES,time,SCANS_METPAK-TOTAL_PREC-SAMPLES-PT30M-PT30M,RAW
COSMOS-REDHL-CTS_MOD_RH_30MIN_RAW,CRNS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,CTS_MOD_RH,time,RH-INST-PCT-PT30M-PT30M,RAW
COSMOS-REDHL-CTS_MOD_TEMP_30MIN_RAW,CRNS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,CTS_MOD_TEMP,time,TEMP_CRNS-INST-DEGC-PT30M-PT30M,RAW
COSMOS-REDHL-TDT1_VWC_30MIN_RAW,TDT1,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TDT1_VWC,time,VWC_SOIL_10_TDT-INST-PCT-PT30M-PT30M,RAW
COSMOS-REDHL-TDT1_TSOIL_30MIN_RAW,TDT1,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TDT1_TSOIL,time,TEMP_SOIL_10_TDT-INST-DEGC-PT30M-PT30M,RAW
COSMOS-REDHL-TDT1_SOILPERM_30MIN_RAW,TDT1,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TDT1_SOILPERM,time,PERM_10_TDT-INST-UNITLESS-PT30M-PT30M,RAW
COSMOS-REDHL-TDT1_SOILEC_30MIN_RAW,TDT1,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TDT1_SOILEC,time,COND_10_TDT-INST-DSM-1-PT30M-PT30M,RAW
COSMOS-REDHL-TDT2_VWC_30MIN_RAW,TDT2,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TDT2_VWC,time,VWC_SOIL_10_TDT-INST-PCT-PT30M-PT30M,RAW
COSMOS-REDHL-TDT2_TSOIL_30MIN_RAW,TDT2,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TDT2_TSOIL,time,TEMP_SOIL_10_TDT-INST-DEGC-PT30M-PT30M,RAW
COSMOS-REDHL-TDT2_SOILPERM_30MIN_RAW,TDT2,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TDT2_SOILPERM,time,PERM_10_TDT-INST-UNITLESS-PT30M-PT30M,RAW
COSMOS-REDHL-TDT2_SOILEC_30MIN_RAW,TDT2,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TDT2_SOILEC,time,COND_10_TDT-INST-DSM-1-PT30M-PT30M,RAW
COSMOS-REDHL-WD_30MIN_RAW,AWS_ANEM,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,WD,time,WD-MEAN_PREC-DEG-PT30M-PT30M,RAW
COSMOS-REDHL-WD_STD_30MIN_RAW,AWS_ANEM,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,WD_STD,time,WD-STDDEV_PREC-DEG-PT30M-PT30M,RAW
COSMOS-REDHL-WS_30MIN_RAW,AWS_ANEM,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,WS,time,WS-MEAN_PREC-MS-1-PT30M-PT30M,RAW
COSMOS-REDHL-WS_STD_30MIN_RAW,AWS_ANEM,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,WS_STD,time,WS-STDDEV_PREC-MS-1-PT30M-PT30M,RAW
COSMOS-REDHL-PA_30MIN_RAW,AWS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,PA,time,PA-MEAN_PREC-HPA-PT30M-PT30M,RAW
COSMOS-REDHL-PA_STD_30MIN_RAW,AWS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,PA_STD,time,PA-STDDEV_PREC-HPA-PT30M-PT30M,RAW
COSMOS-REDHL-RH_30MIN_RAW,AWS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,RH,time,RH-MEAN_PREC-PCT-PT30M-PT30M,RAW
COSMOS-REDHL-RH_STD_30MIN_RAW,AWS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,RH_STD,time,RH-STDDEV_PREC-PCT-PT30M-PT30M,RAW
COSMOS-REDHL-TA_30MIN_RAW,AWS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TA,time,TEMP_AIR-MEAN_PREC-DEGC-PT30M-PT30M,RAW
COSMOS-REDHL-TA_STD_30MIN_RAW,AWS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TA_STD,time,TEMP_AIR_STD-STDDEV_PREC-DEGC-PT30M-PT30M,RAW
COSMOS-REDHL-Q_30MIN_RAW,AWS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,Q,time,Q-MEAN_PREC-GM-3-PT30M-PT30M,RAW
COSMOS-REDHL-Q_STD_30MIN_RAW,AWS,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,Q_STD,time,Q_STD-STDDEV_PREC-GM-3-PT30M-PT30M,RAW
COSMOS-REDHL-SWIN_30MIN_RAW,4CR,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,SWIN,time,SWIN-MEAN_PREC-WM-2-PT30M-PT30M,RAW
COSMOS-REDHL-SWIN_STD_30MIN_RAW,4CR,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,SWIN_STD,time,SWIN-STDDEV_PREC-WM-2-PT30M-PT30M,RAW
COSMOS-REDHL-SWOUT_30MIN_RAW,4CR,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,SWOUT,time,SWOUT-MEAN_PREC-WM-2-PT30M-PT30M,RAW
COSMOS-REDHL-SWOUT_STD_30MIN_RAW,4CR,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,SWOUT_STD,time,SWOUT-STDDEV_PREC-WM-2-PT30M-PT30M,RAW
COSMOS-REDHL-LWIN_UNC_30MIN_RAW,4CR,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,LWIN_UNC,time,LWIN_UNC-MEAN_PREC-WM-2-PT30M-PT30M,RAW
COSMOS-REDHL-LWIN_UNC_STD_30MIN_RAW,4CR,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,LWIN_UNC_STD,time,LWIN_UNC-STDDEV_PREC-WM-2-PT30M-PT30M,RAW
COSMOS-REDHL-LWOUT_UNC_30MIN_RAW,4CR,REDHL,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,LWOUT_UNC,time,LWOUT_UNC-MEAN_PREC-WM-2-PT30M-PT30M,RAW
